1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
1.5000e-003	1.5333e-003	1.5667e-003	1.6000e-003	1.6313e-003	1.6625e-003	1.6937e-003	1.7250e-003	1.7563e-003	1.7875e-003	1.8188e-003	1.8500e-003	1.8750e-003	1.9000e-003	
