1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
1.5000e-003	1.6400e-003	1.7800e-003	1.9200e-003	2.0600e-003	2.2000e-003	2.2788e-003	2.3575e-003	2.4363e-003	2.5150e-003	2.5938e-003	2.6725e-003	2.7513e-003	2.8300e-003	2.9087e-003	2.9875e-003	3.0663e-003	3.1450e-003	3.2238e-003	3.3025e-003	3.3812e-003	3.4600e-003	3.4850e-003	3.5100e-003	
